date,RY.to,TD.to,BNS.to,CNR.to,SU.to,BCE.to,BMO.to,ENB.to,TRP.to,CNQ.to,BAM-A.to,CM.to,ABX.to,CP.to,T.to,SLF.to,ATD-B.to,RCI-B.to,G.to,MG.to,FNV.to,WCN.to,POT.to,GIB-A.to,SLW.to,TRI.to,AEM.to,FFH.to,AGU.to,L.to,NA.to,PPL.to,QSR.to,IFC.to,FTS.to,MRU.to,DOL.to,CPG.to,SJR-B.to,VRX.to,IMO.to,CSU.to,POW.to,CTC-A.to,OTC.to,TCK-B.to,SAP.to,REI-UN.to,IPL.to,GWO.to,GIL.to,SNC.to,ARX.to,EMA.to,KEY.to,PWF.to,TOU.to,BPY-UN.to,HR-UN.to,THO.to,CCL-B.to,OCX.to,PEY.to,CIX.to,DGC.to,WN.to,ALA.to,VET.to,PSK.to,VII.to,IAG.to,CU.to,SRU-UN.to,H.to,BEP-UN.to,CAR-UN.to,RBA.to,PAA.to,FTT.to,FR.to,REF-UN.to,ACO-X.to,EMP-A.to,STN.to,QBR-B.to,MX.to,DH.to,CGX.to,IGM.to,ENF.to,MDA.to,CAD.to,AP-UN.to,WFT.to,WJA.to,TIH.to,MBT.to,WSP.to,NPI.to,BCB.to,FCR.to,MFI.to,LNR.to,PKI.to,AYA.to,TXG.to,TFI.to,FSV.to,CWB.to,BEI-UN.to,DSG.to,SJ.to,SCL.to,GRT-UN.to,CIG.to,CPX.to,HCG.to,NFI.to,PBH.to,MAG.to,CCA.to,LB.to,RUS.to,NWC.to,MST-UN.to,X.to,BYD-UN.to,EDV.to,MIC.to,OSB.to,WPK.to,CHE-U.to,UNS.to,KXS.to,ITP.to,NVU-UN.to,DII-B.to,ESL.to,AD.to,CXR.to,BAD.to,DOO.to,BNE.to,BBU-UN.to
2008-03-20,33.072309,22.98068,31.085684,21.074122,41.080334,24.47971,29.53032,15.423394,26.899615,29.328537,14.3264,42.325182,38.008622,57.034906,14.797391,31.568962,4.207,25.042452,34.04625,14.995482,17.456176,nan,39.923279,10.40,15.006001,nan,63.468733,228.509934,54.828852,24.195704,16.543301,9.55259,nan,27.922968,19.486768,6.683705,nan,15.120591,12.43193,9.54949,46.891759,19.298594,22.213507,54.344883,14.205996,32.134888,11.454708,11.457086,5.54179,20.054909,17.789163,37.320443,15.493465,13.659697,6.268131,21.909166,nan,nan,11.418066,nan,25.601,28.084057,10.484788,13.955177,nan,38.268564,17.471623,22.129457,nan,nan,26.213798,15.363917,10.90321,nan,10.273,9.320924,22.761934,33.415771,21.863499,4.35,17.983074,16.2463,32.5551,14.022985,11.9752,22.012702,9.546437,nan,27.618501,5.932257,42.747567,nan,11.34,14.669355,16.017517,14.732734,24.243872,nan,6.59084,1.691466,8.90105,11.538022,11.986004,7.177547,nan,nan,5.441496,nan,18.690165,22.851777,3.57,7.90174,22.556899,15.744,12.200159,nan,14.519043,nan,nan,13.01,28.806236,29.906637,15.241477,11.237048,nan,27.245411,1.959524,65.827635,nan,38.508529,4.648707,nan,10.694694,nan,2.019604,nan,23.723856,5.311076,nan,nan,4.349555,nan,14.883203,nan
2008-03-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.3264,nan,nan,nan,nan,nan,4.207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.43193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.90321,nan,10.273,nan,nan,nan,nan,nan,nan,16.2463,32.5551,nan,11.9752,nan,nan,nan,nan,nan,nan,nan,11.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-03-24,33.879987,23.326117,32.059961,21.299283,40.976833,24.705514,31.023091,15.527061,27.238864,29.699504,14.6969,43.998167,37.822913,59.256465,15.324499,32.409515,4.29,25.341968,33.903573,15.677777,17.656194,nan,41.665547,10.72,14.865321,nan,61.961949,228.823395,56.53134,24.388799,17.151056,9.616466,nan,28.29217,19.311343,6.780783,nan,15.401642,12.88425,9.76026,46.910084,19.298594,22.950414,55.624396,14.56293,32.605114,11.519206,11.988169,5.565124,20.562108,18.486313,37.372291,15.916014,13.832168,6.324685,22.465609,nan,nan,11.915024,nan,26.14,28.646708,10.490603,14.512526,nan,38.444568,17.777619,21.917513,nan,nan,27.047838,15.479696,11.10596,nan,10.218,9.563106,23.71726,32.825668,22.98823,4.60,18.572114,16.2877,32.9831,14.271968,12.1225,22.028712,9.613002,nan,28.999426,5.897833,42.207599,nan,12.10,14.678693,16.377463,15.293689,24.040348,nan,6.706083,2.139475,8.989618,11.645103,12.227333,7.207641,nan,nan,5.626329,nan,19.575916,23.423071,3.57,7.856262,23.112145,17.136,12.46873,nan,15.284109,nan,nan,13.05,30.3228,30.903526,16.072717,11.527875,nan,29.580938,1.959524,65.920348,nan,40.730175,4.486642,nan,10.651743,nan,1.957326,nan,23.990416,5.311076,nan,nan,4.315396,nan,15.727847,nan
2008-03-25,34.453864,23.35157,32.718823,22.013734,42.64575,24.366807,31.135879,15.87262,27.818414,30.49885,14.8307,44.393359,39.043293,61.247907,15.390823,32.809121,4.42165,26.182074,36.29341,15.579081,18.328984,nan,43.107509,10.98,15.784438,nan,65.591093,235.315244,58.72275,24.875736,16.869435,9.686151,nan,28.78979,20.04228,7.142622,nan,16.104272,13.00075,9.234148,48.366862,19.298594,23.538524,56.272799,14.862755,33.671516,11.845992,12.352171,5.670127,20.562108,18.277643,38.115416,16.289572,13.942549,6.393807,22.86786,nan,nan,12.08866,nan,26.053,29.684702,11.019786,15.219931,nan,39.391645,17.979129,23.002169,nan,nan,28.560022,15.715114,11.28618,nan,10.109,9.538267,23.194644,35.494349,23.384718,4.65,18.572114,16.8184,33.6295,14.131034,12.3342,22.693095,9.834883,nan,29.739443,5.995366,42.288594,nan,12.337,14.716044,16.890383,15.298789,24.250038,nan,6.684132,2.221763,8.929231,11.823572,12.254147,7.172531,nan,nan,5.944242,nan,20.681075,23.745686,3.53,7.958587,24.222639,18.185,13.06302,nan,15.516207,nan,nan,13.34,30.339746,31.266676,16.184377,11.744448,nan,29.332788,1.981296,66.013062,nan,43.116389,4.520761,nan,10.651743,nan,2.019604,nan,23.708175,5.311076,nan,nan,4.326778,nan,15.727847,nan
2008-03-26,33.603676,23.013405,32.340327,21.563413,43.184805,23.722606,29.855414,15.907176,27.67706,31.536679,14.41392,44.173158,40.944607,61.068482,15.139487,32.56798,4.57905,26.445064,36.81953,15.450346,18.328984,nan,44.073328,10.80,16.253375,nan,66.427178,236.346352,58.233826,25.387859,16.480034,9.66873,nan,28.492824,20.290798,7.19852,nan,16.239177,12.82257,9.15887,49.429668,19.298594,23.439325,57.06818,14.94366,35.182959,12.159879,12.322334,5.687627,20.185136,18.690241,39.178258,16.571271,14.121919,6.59489,22.975126,nan,nan,11.980886,nan,26.887,28.928033,11.269838,15.484316,nan,39.43355,18.352295,23.656702,nan,nan,28.092337,15.572318,11.19607,nan,10.164,9.556897,23.177785,36.375102,23.230978,4.67,18.482026,17.0556,33.6382,14.187409,12.1271,22.613048,9.906995,nan,29.990521,5.989628,42.099603,nan,12.212,14.846769,16.917378,15.043809,23.954005,nan,6.700595,2.194334,9.006841,11.993117,11.744675,7.177547,nan,nan,5.744622,nan,20.250388,24.229604,3.52,7.851714,24.231315,18.29,12.903017,nan,15.795585,nan,nan,13.38,31.212404,30.939128,16.06031,11.954833,nan,29.172222,1.981296,66.754785,nan,40.894742,4.273399,nan,10.518597,nan,2.037398,nan,23.723856,5.311076,nan,nan,4.372325,nan,15.786099,nan
2008-03-27,33.837476,23.089765,32.887041,21.498464,43.072681,24.532839,30.472426,16.225856,28.033722,31.554341,14.38815,44.339975,40.811959,60.046971,15.261665,32.912469,4.38445,26.350095,36.623349,15.538314,17.79257,nan,44.013813,10.93,15.868847,nan,65.756472,239.447931,57.439335,25.144392,16.511325,9.651183,nan,29.094785,20.539317,7.116145,nan,16.358042,12.76089,9.326155,49.96107,19.307172,23.637723,57.258379,15.229208,35.619594,11.996485,12.360135,5.640622,20.658064,17.974123,39.63623,16.478729,14.273694,6.640743,23.343854,nan,nan,11.681514,nan,26.531,28.947435,11.422133,15.606693,nan,39.391645,18.382147,23.713085,nan,nan,29.097862,15.645646,11.01977,nan,10.197,9.619359,23.099106,35.714538,22.769757,4.64,18.649734,17.3529,33.6207,14.112243,11.7359,21.972679,9.785652,nan,30.188739,5.95494,42.027609,nan,11.968,15.210936,16.755404,15.140702,24.102023,nan,6.98808,2.742917,8.982332,11.725415,12.04857,7.139651,nan,nan,5.85971,nan,20.713578,25.174492,3.56,7.958587,24.101179,18.29,13.143022,nan,15.993298,nan,nan,13.07,30.797254,30.932006,16.159563,11.677985,nan,28.683219,1.97035,66.662071,nan,41.059309,4.435463,nan,10.573818,nan,2.055192,nan,23.778736,5.311076,nan,nan,4.35057,nan,15.960852,nan
2008-03-28,32.540941,22.173446,31.860427,21.567744,42.908809,23.397183,29.536956,16.3564,27.940989,31.152461,14.0537,43.192278,40.325573,59.33636,15.226756,32.519752,4.44168,26.269737,36.025891,15.257243,17.910764,nan,44.232949,10.80,15.474939,nan,64.957138,239.678898,57.238526,25.3123,16.017619,9.645333,nan,28.532954,20.765907,7.101442,nan,16.442945,12.41137,9.091956,49.594587,19.684567,23.134642,56.385194,15.281559,36.022647,11.987886,12.186132,5.675876,20.239968,17.646888,39.117771,16.447881,14.377177,6.618607,23.028758,nan,nan,11.507877,nan,25.983,28.617605,11.480708,15.19637,nan,39.265926,18.359758,23.086584,nan,nan,28.676944,15.44882,11.05378,nan,10.197,9.563143,22.868707,35.036357,22.826398,4.57,18.211326,17.3266,33.6295,13.764604,11.7129,21.572449,9.617899,nan,29.739443,5.914469,41.487637,nan,11.824,15.743179,16.854388,14.630742,24.657083,nan,6.965966,3.145212,8.94557,11.689721,12.066447,7.104281,nan,nan,5.664136,nan,19.909089,25.107001,3.58,7.956314,24.031773,18.29,12.531592,nan,15.211041,nan,nan,13.05,30.627808,30.845925,15.973465,11.420012,nan,28.099337,1.992243,65.36406,nan,40.730175,4.461201,nan,10.578132,nan,2.357688,nan,23.488655,5.443853,nan,nan,4.35057,nan,15.786099,nan
2008-03-31,33.972091,22.947954,32.957841,21.550423,42.783748,23.078403,30.485695,16.252734,28.212054,31.03322,14.23377,44.106432,39.688856,58.625743,15.60376,33.064045,4.60481,26.971042,35.571107,16.014634,18.41081,nan,43.150801,10.90,14.940351,nan,63.964871,246.558445,55.666999,25.530582,16.633013,9.534198,nan,29.287414,21.350655,7.148508,nan,16.199556,12.87054,9.242513,49.292235,19.684567,24.091204,57.275667,15.457646,35.342498,11.90189,12.420135,5.611244,21.220094,18.363009,38.435132,16.275135,14.515154,6.640743,23.754729,nan,nan,11.699476,nan,26.001,29.054145,11.410418,15.685879,nan,39.576032,18.150785,22.80466,nan,nan,29.526574,16.012281,11.44492,nan,10.172,9.912937,23.818412,34.957089,23.522276,4.37,18.719322,17.9251,33.7255,14.149826,11.8463,21.612471,9.612307,nan,29.858375,5.95494,41.83862,nan,12.187,15.710497,16.719409,14.681738,24.15136,nan,7.126294,3.337216,8.961908,11.645103,12.280961,7.058805,nan,nan,5.769445,nan,20.932985,25.646936,3.58,7.958587,24.292045,20.401,12.668734,nan,15.322793,nan,nan,13.03,30.49225,30.523118,16.277426,11.753489,nan,28.34019,1.992243,64.43691,nan,41.141591,4.572731,nan,10.608331,nan,2.170852,nan,23.872816,5.443853,nan,nan,4.407818,nan,15.786099,nan
2008-04-01,34.567223,23.674713,33.743732,21.961774,42.490502,23.290923,31.381357,16.064596,26.578536,30.993475,14.78953,45.974785,37.76101,59.389654,16.249553,33.773691,4.53899,29.096877,34.153256,15.980305,17.501634,nan,44.138259,11.31,14.630852,nan,60.648105,257.364458,56.225767,27.12572,17.241453,9.493254,nan,30.603701,21.270253,7.354429,nan,16.06937,13.67238,9.133777,49.191451,19.684567,24.438402,58.520604,16.414232,34.50281,12.469465,12.85214,5.622995,21.439425,18.405691,39.316514,15.880288,14.522052,6.691339,24.086252,nan,nan,12.004835,nan,27.052,29.645898,11.158545,16.211381,nan,41.721618,17.919423,22.829718,nan,nan,29.924106,16.131919,11.94942,nan,10.221,10.06285,23.467188,32.948973,23.538459,4.20,19.394332,18.4408,33.5508,13.750511,12.348,21.516415,9.612307,nan,30.697502,6.047444,42.216597,nan,12.212,15.77586,16.395459,14.977515,24.527569,nan,7.054423,3.190927,9.125298,12.002041,12.870876,7.048699,nan,nan,5.882276,nan,20.672948,25.997894,3.66,7.958587,25.07286,21.456,13.508743,nan,15.778392,nan,nan,12.93,31.559773,30.81723,15.954854,11.841577,nan,28.924072,1.99954,63.50976,nan,41.306158,4.504097,nan,10.698926,nan,2.037398,nan,24.170736,5.408446,nan,nan,4.407818,nan,16.030754,nan
2008-04-02,34.3901,23.414108,33.149004,22.018063,43.469428,23.131534,30.943477,16.19514,25.893743,31.064134,14.77924,44.973883,39.28206,59.514012,16.267006,33.656563,4.46743,29.527885,36.016972,15.952412,17.68347,nan,44.151789,11.32,15.006001,nan,62.531582,260.919715,55.239196,27.150905,16.810329,9.504953,nan,30.362917,21.343347,7.357376,nan,16.103333,13.63811,9.284334,49.237264,19.598795,24.162059,60.215099,16.576042,35.292116,12.215776,12.85814,5.617119,21.453132,17.902984,40.007793,15.824762,14.680726,6.843127,24.2351,nan,nan,11.915024,nan,27.616,30.936115,11.129258,16.492128,nan,41.562376,17.725376,22.785863,nan,nan,30.243691,16.170513,12.07413,nan,10.185,10.050357,23.096299,34.208451,23.457543,4.45,19.282989,18.0456,33.4984,13.712929,12.6057,21.900638,9.450144,nan,30.823042,5.95494,42.153601,nan,12.281,16.312771,16.179492,15.257992,24.441227,nan,7.071008,3.291501,9.108959,12.002041,12.298838,7.08407,nan,nan,5.867232,nan,20.412911,25.714427,3.64,8.166461,25.029482,21.456,13.685885,nan,15.688132,nan,nan,12.75,32.051175,30.56616,16.128547,11.841577,nan,29.274401,1.99954,64.900485,nan,44.844334,4.607048,nan,10.612645,nan,1.966223,nan,23.802256,5.408446,nan,nan,4.442165,nan,16.951124,nan
2008-04-03,34.475118,23.491188,33.092364,22.126313,43.145995,23.476878,31.514048,16.175943,25.743945,31.090633,14.58888,45.10066,38.388886,59.38077,16.41362,33.759911,4.39303,30.010035,35.357094,15.658468,18.092598,nan,45.631628,11.40,15.099789,nan,62.788837,258.816266,58.277482,26.000727,17.071089,9.697976,nan,31.31,21.18254,7.2956,nan,16.205216,13.62441,9.493441,48.146969,19.513023,24.041604,58.35634,16.53321,36.76997,12.478065,12.966141,5.640622,21.528527,17.471416,40.387998,15.540966,14.556547,6.754584,24.093019,nan,nan,11.897062,nan,27.668,30.790603,11.117542,16.484929,nan,40.573394,18.031372,22.742008,nan,nan,29.877339,15.958249,12.23852,nan,10.16,10.318949,23.073817,34.234872,23.303802,4.38,19.136854,17.8197,33.4023,13.806885,12.7024,21.596461,9.489287,nan,31.113762,5.95494,42.1716,nan,12.281,16.084001,17.04336,15.201897,24.052683,nan,7.109708,3.145212,9.17023,11.984195,12.209456,7.200284,nan,nan,5.980063,nan,20.437289,26.065385,3.62,8.337785,26.044543,22.511,13.663033,nan,16.182416,nan,nan,12.86,30.941287,30.300742,16.054107,11.766074,nan,29.690417,1.926565,64.251476,nan,42.787255,4.667103,nan,10.655786,nan,2.064089,nan,23.919856,5.399594,nan,nan,4.357439,nan,17.300632,nan
2008-04-04,33.950834,23.223242,33.085283,22.373123,44.413851,23.908561,31.009824,16.260412,25.922277,31.965056,14.65574,45.107334,38.963703,59.780495,16.357767,33.442982,4.41306,30.265718,36.382581,15.731417,18.174424,nan,46.686725,11.43,15.793817,nan,64.48857,259.632895,61.123695,26.739528,17.025892,9.651183,nan,31.759465,20.85362,7.330901,nan,16.544829,14.09729,9.434891,48.57759,19.727452,24.268345,59.350561,16.414232,38.037898,12.465165,12.810139,5.634746,21.439425,18.201763,40.05964,15.547135,14.425468,6.564849,24.316289,nan,nan,11.873112,nan,27.72,30.586885,11.070682,16.434539,nan,41.126553,18.255271,23.26827,nan,nan,30.345024,15.900361,11.90974,nan,10.227,10.293964,23.346372,34.349371,23.570825,4.37,19.241237,17.8799,33.1403,13.543807,12.7714,21.900638,9.455736,nan,30.790003,5.960722,41.847618,nan,12.394,16.154032,16.557434,15.676159,24.564574,nan,7.02678,3.117783,9.117129,11.86819,12.486538,7.220496,nan,nan,6.017674,nan,20.234135,26.612071,3.61,8.454285,26.304814,22.511,13.605883,nan,15.602169,nan,nan,12.88,31.339492,30.236181,16.748876,11.690569,nan,29.464161,1.97035,65.827635,nan,42.458121,4.727158,nan,10.616959,nan,1.975119,nan,24.155055,5.532371,nan,nan,4.462773,nan,17.254031,nan
2008-04-07,34.021685,23.270959,33.361406,22.286524,45.069344,24.008181,31.215493,16.352561,26.143409,32.539174,14.96449,45.974785,39.520831,60.588816,16.200682,33.174281,4.46172,30.528708,36.516342,15.529732,18.77448,nan,47.547034,11.38,15.493697,nan,64.240498,278.382565,61.68246,27.075346,17.234499,9.59854,nan,31.815648,20.407748,7.472106,nan,16.793879,13.70665,9.301063,49.191451,19.384366,24.14789,59.480243,16.366639,39.045525,12.340471,13.014142,5.622995,21.418862,17.499871,41.364428,15.874118,14.522052,6.545875,24.289228,nan,nan,11.879099,nan,28.016,31.343554,11.047253,16.765678,nan,41.696475,18.076152,23.35598,nan,nan,30.282664,15.888782,11.93242,nan,10.215,10.443876,23.309838,35.230124,24.638917,4.55,19.122936,18.0117,33.2014,13.858561,12.6564,21.772564,9.534021,nan,31.054296,5.99541,42.1716,nan,12.595,16.43416,16.359465,15.803649,24.613912,nan,7.071008,3.254928,8.990502,12.002041,12.6653,7.215443,nan,nan,5.897321,nan,20.356027,25.889907,3.66,8.486266,26.218056,22.511,13.851602,nan,16.337147,nan,nan,12.72,31.280182,30.272048,17.449846,11.659109,nan,29.799896,1.97035,66.476637,nan,42.458121,5.25907,nan,10.569504,nan,2.010707,nan,24.013935,5.523519,nan,nan,4.407818,nan,18.232652,nan
2008-04-08,33.617846,23.259946,33.035722,22.321163,45.440215,23.901921,30.983285,16.302647,26.057808,33.135371,15.088,45.374243,38.556908,60.01144,15.945856,33.050265,4.33579,30.462961,35.695949,15.4482,18.365352,nan,48.256796,11.32,15.306121,nan,63.725988,263.95529,62.983334,26.932625,17.304035,9.651183,nan,31.944066,20.678195,7.477983,nan,17.003308,13.87113,9.393069,50.208448,19.504446,24.247089,58.390922,16.41899,40.514981,12.275973,12.540136,5.658249,21.46684,17.547296,40.906456,15.652017,14.459962,6.628094,24.262164,nan,nan,11.615651,nan,28.997,31.147426,11.117542,16.592909,nan,41.52885,18.113469,22.955019,nan,nan,29.900722,16.01614,11.47893,nan,10.264,10.381413,23.250833,34.331755,24.679374,4.34,18.962883,18.0681,33.1927,13.844467,12.4723,22.212817,9.444552,nan,30.856078,5.989629,41.928614,nan,12.845,16.513529,16.152498,15.757753,24.102023,nan,7.043365,3.273215,8.986417,12.046658,12.397157,7.063858,nan,nan,5.897321,nan,20.014728,26.54458,3.62,8.417736,26.009839,22.511,13.840176,nan,16.289869,nan,nan,12.40,31.873252,29.942069,17.679369,11.564728,nan,29.121132,1.992243,66.198496,nan,42.622688,5.156119,nan,10.578132,nan,2.046295,nan,24.296176,5.815628,nan,nan,4.407818,nan,18.232652,nan
2008-04-09,33.327365,22.903909,32.525955,21.433513,47.104818,24.37345,30.62502,16.19514,25.993608,34.500005,14.74326,44.947191,39.759601,58.741215,15.87255,32.726444,4.29,30.243803,36.828446,15.325902,18.61992,nan,48.432751,11.65,15.756301,nan,66.335296,263.221154,62.538066,26.51285,17.762973,9.592691,nan,31.021061,20.458913,7.286774,nan,17.093871,13.70665,9.225784,50.574934,19.435829,24.041604,57.353472,16.338086,39.406592,12.576961,12.510136,5.622995,21.178971,17.096757,40.949661,15.793915,14.508255,6.602796,24.065955,nan,nan,11.519852,nan,28.389,30.962947,11.082398,16.204182,nan,41.419894,17.911959,23.431162,nan,nan,29.75262,15.784582,11.5923,nan,10.276,10.206515,23.540245,35.450312,24.566092,4.46,18.823705,17.7143,33.1228,13.896143,13.0153,21.692517,9.478104,nan,30.472853,6.024318,42.162599,nan,12.764,16.368798,15.198644,15.681259,24.287043,nan,7.104179,3.136069,8.908807,11.832496,12.075385,6.988065,nan,nan,5.85971,nan,19.35651,25.903406,3.63,8.253265,26.027191,22.511,13.423027,nan,15.662343,nan,nan,12.62,31.771584,30.121405,17.828247,11.388552,nan,28.245308,2.006838,65.642208,nan,41.141591,5.362021,nan,10.616959,nan,2.099676,nan,24.398097,5.815628,nan,nan,4.481087,nan,18.494783,nan
2008-04-10,33.497401,23.20489,33.085283,21.559084,47.367874,24.698871,31.261935,16.27577,26.521471,35.250771,14.71238,45.340877,39.794975,59.798257,16.253044,32.726444,4.26996,31.054686,36.873032,15.621992,18.765388,nan,49.239421,11.64,15.709408,nan,65.940224,263.963547,64.039749,26.470874,17.703867,9.692127,nan,31.261845,20.466223,7.327953,nan,17.093871,13.89169,9.485077,50.410015,19.435829,25.012338,57.578254,16.461822,40.13712,12.83495,12.510136,5.617119,21.843813,16.87386,40.77684,16.10239,14.632433,6.561687,24.749302,nan,nan,11.495903,nan,28.198,31.06975,11.129258,16.412942,nan,40.917023,18.053763,23.788267,nan,nan,30.391793,16.205246,11.67733,nan,10.209,10.362674,23.675114,34.816169,24.970672,4.43,18.774993,18.3015,33.1711,14.192106,13.066,20.972102,9.506062,nan,31.199658,6.134166,38.562804,nan,12.689,16.532205,15.099661,15.767952,24.546071,nan,7.087593,2.998923,8.949655,11.850342,12.325652,6.861745,nan,nan,5.904843,nan,20.022855,26.342102,3.64,8.333216,25.810297,22.511,13.708747,nan,15.774095,nan,nan,12.62,31.907142,30.243353,17.635946,11.369676,nan,28.2818,1.99954,65.734921,nan,41.38844,5.362021,nan,10.461652,nan,2.072986,nan,23.896335,5.532371,nan,nan,4.579551,nan,18.349155,nan
2008-04-11,32.859762,23.146162,32.242752,21.398872,46.065517,24.413296,30.923574,16.079955,26.300339,34.619243,14.33669,44.887135,38.698401,58.305965,15.959819,31.934119,4.1469,30.331466,35.963471,15.276553,18.338076,nan,49.453275,11.51,15.437423,nan,64.99389,260.870224,63.900061,26.051101,17.453538,9.651183,nan,30.900668,20.363892,7.142622,nan,16.890103,14.46907,9.351248,49.512128,19.504446,24.289601,56.696428,16.328567,39.137892,12.447966,12.540136,5.593617,21.172116,16.608279,39.912741,15.97283,14.556547,6.533226,24.275696,nan,nan,11.400104,nan,28.45,30.487192,11.047253,16.139394,nan,39.928041,17.919423,23.907302,nan,nan,29.721443,15.942813,11.69434,nan,10.276,10.162791,23.281744,34.129183,24.711742,4.44,18.712363,17.6353,31.8025,13.698835,13.1948,21.372333,9.271207,nan,30.955186,6.128385,38.724795,nan,12.745,16.373466,15.216642,15.303889,24.139025,nan,7.071008,2.87092,8.880214,11.787878,12.137952,6.83648,nan,nan,5.837144,nan,19.868459,26.227367,3.65,8.390324,25.532674,22.511,13.54303,nan,16.238291,nan,nan,12.40,33.084809,30.236181,17.617336,11.338216,nan,27.814695,2.006838,65.085912,nan,41.223873,5.576502,nan,10.457337,nan,2.028501,nan,23.527856,5.753666,nan,nan,4.664271,nan,18.730816,nan
2008-04-14,32.448837,23.113127,31.775466,21.316603,47.329063,24.300396,30.565309,16.210499,26.485805,36.354842,14.07428,43.966306,38.777991,57.906247,15.869058,31.934119,4.10683,30.134223,36.391501,15.235788,17.956222,nan,50.173317,11.41,15.343637,nan,65.756472,261.719856,68.178103,25.715281,17.509167,9.779865,nan,30.555543,20.312727,7.072019,nan,17.614612,13.85732,9.234148,51.509471,19.513023,23.694407,57.059533,16.242903,38.373775,12.430767,12.480135,5.552487,20.918518,16.333212,39.87818,16.343,14.680726,6.691339,23.714133,nan,nan,11.316279,nan,28.511,30.176494,11.386988,15.865845,nan,40.204622,17.852253,23.719352,nan,nan,29.760416,15.981406,11.67733,nan,10.276,10.131559,22.798467,34.525522,24.768382,4.40,18.67757,17.767,31.6972,13.745813,13.0568,21.556439,9.355083,nan,30.353922,6.006973,39.498751,nan,12.726,16.158701,14.829702,15.380383,24.336381,nan,6.971494,2.907492,8.896553,11.939577,12.164766,6.796058,nan,nan,5.852188,nan,19.348383,26.180123,3.63,8.100215,26.027191,22.511,13.7716,nan,16.612228,nan,nan,12.00,34.050664,29.977935,17.617336,11.300463,nan,27.114037,1.99954,64.43691,nan,40.812457,5.413496,nan,10.3538,nan,2.00181,nan,23.480816,5.851036,nan,nan,4.558944,nan,17.955748,nan
2008-04-15,32.470093,23.149832,31.591382,21.511453,48.351114,24.499633,30.392812,16.256573,26.685536,36.889212,14.03312,43.919598,39.264377,57.950656,15.848115,31.789434,4.16122,30.024643,37.528873,15.188585,18.183516,nan,50.93127,11.45,15.709408,nan,67.869649,259.418416,70.282207,26.663969,17.231023,9.727222,nan,30.563571,20.210395,7.207346,nan,18.390063,13.73359,9.242513,52.031712,19.513023,23.687322,56.886627,16.338086,39.03713,12.108281,12.420135,5.499606,20.815707,16.219393,39.99051,16.429373,14.70832,6.542713,23.94417,nan,nan,11.430041,nan,28.398,30.778472,11.621288,15.441124,nan,41.537233,17.964202,23.882241,nan,nan,29.191399,16.209105,11.67733,nan,10.166,10.225255,22.806895,34.657633,24.072505,4.44,19.067265,17.974,33.1448,14.055869,13.0936,21.860614,9.399818,nan,30.657859,6.099477,38.958783,nan,12.839,16.079331,14.577742,15.400781,24.354884,nan,7.015722,2.925778,8.888384,11.680797,12.066447,6.90722,nan,nan,6.055285,nan,19.998477,26.186871,3.60,8.333216,26.330842,20.753,13.685885,nan,16.908798,nan,nan,11.95,34.228588,30.365303,17.666962,11.482932,nan,26.843989,1.97035,63.973335,nan,40.318759,5.499288,nan,10.323601,nan,2.028501,nan,23.716016,5.842184,nan,nan,4.64595,nan,18.407871,nan
2008-04-16,33.206921,23.212231,32.15071,22.416424,49.325723,24.486351,30.618386,16.271931,26.678404,37.163023,14.00224,45.24746,40.785427,61.059597,15.725937,32.078806,4.15835,29.783571,38.73315,15.156401,18.865398,nan,53.732964,11.60,16.487844,nan,69.918506,254.691835,75.695244,26.252592,17.571749,9.662881,nan,30.611726,20.210395,7.280888,nan,18.87684,14.02229,9.200691,54.111515,19.513023,24.289601,56.194994,16.342844,40.237882,12.426467,12.252133,5.499606,21.000765,16.821692,40.647227,16.787203,14.853197,6.605958,24.262164,nan,nan,11.75935,nan,28.615,31.06975,11.638861,16.117797,nan,41.44504,18.061226,24.452357,nan,nan,29.230372,16.305588,11.76236,nan,10.203,10.275225,23.180592,35.987572,24.558001,4.47,19.081183,18.4671,32.4078,13.943122,12.8358,21.396346,9.506062,nan,31.265729,6.139948,39.552749,nan,12.689,15.827217,15.018673,15.818948,24.570741,nan,7.076537,2.880063,8.872044,11.555868,12.111137,6.866798,nan,nan,6.153072,nan,19.868459,26.450089,3.70,8.340069,26.521707,20.753,13.645884,nan,16.831431,nan,nan,12.20,34.211642,30.200311,17.666962,11.558437,nan,28.267203,1.948457,66.56935,nan,40.07191,5.576502,nan,10.267518,nan,1.984016,nan,23.684655,5.842184,nan,nan,4.67114,nan,19.817086,nan
