date,^GSPC,^GSPTSE,^FTSE,^GDAXI,^FCHI,^N225,^HSI,^IRX
2009-09-03,1003.23999,10921.50,4796.799805,5301.419922,3553.51001,10214.639648,19761.679688,0.125
2009-09-04,1016.400024,11017.50,4851.700195,5384.430176,3598.76001,10187.110352,20318.619141,0.125
2009-09-07,nan,nan,4933.200195,5463.509766,3652.830078,10320.94043,20629.310547,nan
2009-09-08,1025.390015,11105.299805,4947.299805,5481.72998,3660.959961,10393.230469,21069.810547,0.125
2009-09-09,1033.369995,11000.200195,5004.299805,5574.259766,3707.689941,10312.139648,20851.039062,0.135
2009-09-10,1044.140015,11155.00,4987.700195,5594.77002,3705.870117,10513.669922,21069.560547,0.135
2009-09-11,1042.72998,11253.200195,5011.50,5624.02002,3734.889893,10444.330078,21161.419922,0.135
2009-09-14,1049.339966,11332.00,5018.899902,5620.240234,3730.610107,10202.05957,20932.199219,0.13
2009-09-15,1052.630005,11495.799805,5042.100098,5628.97998,3752.209961,10217.620117,20866.369141,0.125
2009-09-16,1068.76001,11555.599609,5124.100098,5700.259766,3813.790039,10270.769531,21402.919922,0.095
2009-09-17,1065.48999,11528.200195,5164.00,5731.140137,3835.27002,10443.799805,21768.509766,0.095
2009-09-18,1068.300049,11446.00,5172.899902,5703.830078,3827.840088,10370.540039,21623.449219,0.08
2009-09-21,1064.660034,11424.599609,5134.399902,5668.649902,3812.159912,nan,21472.849609,0.09
2009-09-22,1071.660034,11585.700195,5142.600098,5709.379883,3823.52002,nan,21701.140625,0.095
2009-09-23,1060.869995,11517.50,5139.399902,5702.049805,3821.790039,nan,21595.519531,0.095
2009-09-24,1050.780029,11285.799805,5079.299805,5605.209961,3758.360107,10544.219727,21050.730469,0.09
2009-09-25,1044.380005,11212.400391,5082.200195,5581.410156,3739.139893,10265.980469,21024.400391,0.09
2009-09-28,1062.97998,11338.700195,5165.700195,5736.310059,3825.00,10009.519531,20588.410156,0.09
2009-09-29,1060.609985,11395.00,5159.700195,5713.52002,3814.100098,10100.200195,21013.169922,0.12
2009-09-30,1057.079956,11395.00,5133.899902,5675.160156,3795.409912,10133.230469,20955.25,0.115
2009-10-01,1029.849976,11071.799805,5047.799805,5554.549805,3720.77002,9978.639648,20955.25,0.095
2009-10-02,1025.209961,10958.299805,4988.700195,5467.899902,3649.899902,9731.870117,20375.490234,0.09
2009-10-05,1040.459961,11102.599609,5024.299805,5508.850098,3675.01001,9674.490234,20429.070312,0.09
2009-10-06,1054.719971,11248.00,5138.00,5657.640137,3770.209961,9691.799805,20811.529297,0.07
2009-10-07,1057.579956,11349.900391,5108.899902,5640.75,3756.409912,9799.599609,21241.589844,0.06
2009-10-08,1065.47998,11484.50,5154.600098,5716.540039,3806.810059,9832.469727,21492.900391,0.06
2009-10-09,1071.48999,11436.900391,5161.899902,5711.879883,3799.610107,10016.389648,21499.439453,0.065
2009-10-12,1076.189941,11436.900391,5210.200195,5783.22998,3845.800049,nan,21299.349609,0.06
2009-10-13,1073.189941,11413.50,5154.200195,5714.310059,3801.389893,10076.55957,21467.359375,0.06
2009-10-14,1092.02002,11532.799805,5256.100098,5854.140137,3882.669922,10060.209961,21886.480469,0.065
2009-10-15,1096.560059,11504.50,5223.00,5830.77002,3883.830078,10238.650391,21999.080078,0.055
2009-10-16,1087.680054,11504.799805,5190.200195,5743.390137,3827.600098,10257.55957,21929.900391,0.06
2009-10-19,1097.910034,11538.400391,5281.50,5852.560059,3892.360107,10236.509766,22200.460938,0.06
2009-10-20,1091.060059,11538.099609,5243.399902,5811.77002,3871.449951,10336.839844,22384.960938,0.075
2009-10-21,1081.400024,11442.00,5257.899902,5833.490234,3873.219971,10333.389648,22318.109375,0.065
2009-10-22,1092.910034,11533.400391,5207.399902,5762.930176,3820.850098,10267.169922,22210.519531,0.05
2009-10-23,1079.599976,11382.099609,5242.600098,5740.25,3808.23999,10282.990234,22589.730469,0.05
2009-10-26,1066.949951,11234.900391,5191.700195,5642.160156,3744.449951,10362.620117,22589.730469,0.05
2009-10-27,1063.410034,11053.50,5201.00,5635.02002,3743.949951,10212.459961,22169.589844,0.07
2009-10-28,1042.630005,10805.299805,5080.399902,5496.27002,3663.780029,10075.049805,21761.580078,0.06
2009-10-29,1066.109985,11075.200195,5137.700195,5587.450195,3714.02002,9891.099609,21264.990234,0.05
2009-10-30,1036.189941,10910.799805,5044.600098,5414.959961,3607.689941,10034.740234,21752.869141,0.045
2009-11-02,1042.880005,10878.400391,5104.50,5430.819824,3639.459961,9802.950195,21620.189453,0.04
2009-11-03,1045.410034,11025.900391,5037.200195,5353.350098,3584.25,nan,21240.060547,0.05
2009-11-04,1046.50,11071.200195,5107.899902,5444.22998,3670.330078,9844.30957,21614.769531,0.045
2009-11-05,1066.630005,11180.700195,5125.600098,5480.919922,3708.72998,9717.44043,21479.080078,0.035
2009-11-06,1069.300049,11250.400391,5142.700195,5488.25,3707.290039,9789.349609,21829.720703,0.045
2009-11-09,1093.079956,11486.900391,5235.200195,5619.720215,3785.48999,9808.990234,22207.550781,0.045
2009-11-10,1093.01001,11426.700195,5230.600098,5613.200195,3785.590088,9870.730469,22268.160156,0.06
2009-11-11,1098.51001,11439.799805,5266.799805,5668.350098,3814.389893,9871.679688,22627.210938,0.06
2009-11-12,1087.23999,11360.799805,5276.50,5663.959961,3808.070068,9804.490234,22397.570312,0.055
2009-11-13,1093.47998,11407.700195,5296.399902,5686.830078,3806.01001,9770.30957,22553.630859,0.055
2009-11-16,1109.300049,11512.299805,5382.700195,5804.819824,3863.159912,9791.179688,22943.980469,0.055
2009-11-17,1110.319946,11630.00,5345.899902,5778.430176,3829.060059,9729.929688,22914.150391,0.055
2009-11-18,1109.800049,11652.700195,5342.100098,5787.609863,3828.159912,9676.799805,22840.330078,0.03
2009-11-19,1094.900024,11600.299805,5267.700195,5702.180176,3760.219971,9549.469727,22643.160156,0.005
2009-11-20,1091.380005,11579.299805,5251.399902,5663.149902,3729.360107,9497.679688,22455.839844,0.01
2009-11-23,1106.23999,11624.00,5355.50,5801.47998,3813.169922,nan,22771.390625,0.02
2009-11-24,1105.650024,11539.599609,5324.00,5769.310059,3784.620117,9401.580078,22423.140625,0.04
2009-11-25,1110.630005,11636.900391,5364.799805,5803.02002,3809.159912,9441.639648,22611.800781,0.04
2009-11-26,nan,11436.799805,5194.100098,5614.169922,3679.22998,9383.240234,22210.410156,nan
2009-11-27,1091.48999,11464.400391,5245.700195,5685.609863,3721.449951,9081.519531,21134.50,0.025
2009-11-30,1095.630005,11447.200195,5190.700195,5625.950195,3680.149902,9345.549805,21821.50,0.05
2009-12-01,1108.859985,11707.299805,5312.200195,5776.609863,3775.73999,9572.200195,22113.150391,0.05
2009-12-02,1109.23999,11779.700195,5327.399902,5781.680176,3795.919922,9608.94043,22289.570312,0.04
2009-12-03,1099.920044,11636.599609,5313.00,5770.350098,3799.110107,9977.669922,22553.869141,0.04
2009-12-04,1105.97998,11510.799805,5322.399902,5817.649902,3846.620117,10022.589844,22498.150391,0.04
2009-12-07,1103.25,11489.599609,5310.700195,5784.75,3840.050049,10167.599609,22324.960938,0.015
2009-12-08,1091.939941,11368.900391,5223.100098,5688.580078,3785.300049,10140.469727,22060.519531,0.025
2009-12-09,1095.949951,11379.200195,5203.899902,5647.839844,3757.389893,10004.719727,21741.759766,0.025
2009-12-10,1102.349976,11464.599609,5244.399902,5709.02002,3798.379883,9862.820312,21700.039062,0.025
2009-12-11,1106.410034,11423.900391,5261.600098,5756.290039,3803.719971,10107.870117,21902.109375,0.02
2009-12-14,1114.109985,11545.700195,5315.299805,5802.259766,3830.439941,10105.679688,22085.75,0.02
2009-12-15,1107.930054,11541.00,5285.799805,5811.339844,3834.090088,10083.480469,21813.919922,0.04
2009-12-16,1109.180054,11637.00,5320.299805,5903.430176,3875.820068,10177.410156,21611.740234,0.035
2009-12-17,1096.079956,11473.099609,5217.600098,5844.439941,3830.820068,10163.799805,21347.630859,0.04
2009-12-18,1102.469971,11463.400391,5196.799805,5831.209961,3794.439941,10142.049805,21175.880859,0.04
2009-12-21,1114.050049,11554.700195,5294.00,5930.529785,3872.060059,10183.469727,20948.099609,0.045
2009-12-22,1118.02002,11628.00,5328.700195,5945.689941,3898.379883,10378.030273,21092.039062,0.07
2009-12-23,1120.589966,11658.700195,5372.399902,5957.439941,3910.75,nan,21328.740234,0.055
2009-12-24,1126.47998,11754.599609,5402.399902,nan,3912.72998,10536.919922,21517.00,0.04
2009-12-25,nan,nan,5402.399902,nan,nan,10494.709961,nan,nan
2009-12-28,1127.780029,11754.599609,5402.399902,6002.919922,3947.149902,10634.230469,21480.220703,0.055
2009-12-29,1126.199951,11701.799805,5437.600098,6011.549805,3959.97998,10638.05957,21499.439453,0.095
2009-12-30,1126.420044,11717.50,5397.899902,5957.430176,3935.50,10546.44043,21496.619141,0.04
2009-12-31,1115.099976,11746.099609,5412.899902,nan,3936.330078,nan,21872.50,0.05
2010-01-01,nan,nan,5412.899902,nan,nan,nan,nan,nan
2010-01-04,1132.98999,11866.900391,5500.299805,6048.299805,4013.969971,10654.790039,21823.279297,0.055
2010-01-05,1136.52002,11888.099609,5522.50,6031.859863,4012.909912,10681.830078,22279.580078,0.06
2010-01-06,1137.140015,11944.50,5530.00,6034.330078,4017.669922,10731.450195,22416.669922,0.045
2010-01-07,1141.689941,11887.50,5526.700195,6019.359863,4024.800049,10681.660156,22269.449219,0.045
2010-01-08,1144.97998,11953.799805,5534.200195,6037.609863,4045.139893,10798.320312,22296.75,0.04
2010-01-11,1146.97998,11947.099609,5538.100098,6040.50,4043.090088,nan,22411.519531,0.025
2010-01-12,1136.219971,11820.200195,5498.700195,5943.00,4000.050049,10879.139648,22326.640625,0.04
2010-01-13,1145.680054,11853.599609,5473.50,5963.140137,4000.860107,10735.030273,21748.599609,0.05
2010-01-14,1148.459961,11804.400391,5498.200195,5988.879883,4015.77002,10907.679688,21716.949219,0.045
2010-01-15,1136.030029,11685.400391,5455.399902,5875.970215,3954.379883,10982.099609,21654.160156,0.055
2010-01-18,nan,11750.50,5494.399902,5918.549805,3977.459961,10855.080078,21460.009766,nan
2010-01-19,1150.22998,11763.400391,5513.100098,5976.47998,4009.669922,10764.900391,21677.980469,0.05
2010-01-20,1138.040039,11679.299805,5420.799805,5851.529785,3928.949951,10737.519531,21286.169922,0.05
2010-01-21,1116.47998,11469.099609,5335.100098,5746.970215,3862.159912,10868.410156,20862.669922,0.04
2010-01-22,1091.76001,11343.400391,5303.00,5695.319824,3820.780029,10590.549805,20726.179688,0.045
2010-01-25,1096.780029,11354.50,5260.299805,5631.370117,3781.850098,10512.69043,20598.550781,0.045
2010-01-26,1092.170044,11361.200195,5276.899902,5668.930176,3807.040039,10325.280273,20109.330078,0.065
2010-01-27,1097.50,11344.099609,5217.50,5643.200195,3759.800049,10252.080078,20033.070312,0.07
2010-01-28,1084.530029,11274.200195,5145.700195,5540.330078,3688.790039,10414.290039,20356.369141,0.07
2010-01-29,1073.869995,11094.299805,5188.50,5608.790039,3739.459961,10198.040039,20121.990234,0.07
2010-02-01,1089.189941,11317.599609,5247.399902,5654.47998,3762.01001,10205.019531,20243.75,0.085
2010-02-02,1103.319946,11408.299805,5283.299805,5709.660156,3812.129883,10371.089844,20272.179688,0.09
2010-02-03,1097.280029,11390.50,5253.200195,5672.089844,3793.469971,10404.330078,20722.080078,0.09
2010-02-04,1063.109985,11128.799805,5139.299805,5533.240234,3689.25,10355.980469,20341.640625,0.085
2010-02-05,1066.189941,11223.099609,5060.899902,5434.339844,3563.76001,10057.089844,19665.080078,0.085
2010-02-08,1056.73999,11115.299805,5092.299805,5484.850098,3607.27002,9951.820312,19550.890625,0.09
2010-02-09,1070.52002,11274.200195,5111.799805,5498.259766,3612.76001,9932.900391,19790.279297,0.10
2010-02-10,1068.130005,11286.299805,5132.00,5536.370117,3635.610107,9963.990234,19922.220703,0.10
2010-02-11,1078.469971,11435.50,5161.50,5503.930176,3616.75,nan,20290.689453,0.095
2010-02-12,1075.51001,11469.799805,5142.50,5500.390137,3599.070068,10092.19043,20268.689453,0.09
2010-02-15,nan,nan,5167.50,5511.100098,3609.219971,10013.299805,nan,nan
2010-02-16,1094.869995,11586.400391,5244.100098,5592.120117,3669.040039,10034.25,nan,0.085
2010-02-17,1099.51001,11635.50,5276.600098,5648.339844,3725.209961,10306.830078,20534.009766,0.09
2010-02-18,1106.75,11694.799805,5325.100098,5680.410156,3747.830078,10335.69043,20422.150391,0.085
2010-02-19,1109.170044,11709.299805,5358.200195,5722.049805,3769.540039,10123.580078,19894.019531,0.095
2010-02-22,1108.01001,11634.799805,5352.100098,5688.439941,3756.699951,10400.469727,20377.269531,0.085
2010-02-23,1094.599976,11526.700195,5315.100098,5604.069824,3707.060059,10352.099609,20623.00,0.115
2010-02-24,1105.23999,11521.799805,5342.899902,5615.509766,3715.679932,10198.830078,20467.740234,0.11
2010-02-25,1102.939941,11631.400391,5278.200195,5532.330078,3640.77002,10101.959961,20399.570312,0.115
2010-02-26,1104.48999,11629.599609,5354.50,5598.459961,3708.800049,10126.030273,20608.699219,0.115
2010-03-01,1115.709961,11728.099609,5405.899902,5713.509766,3769.540039,10172.05957,21056.929688,0.12
2010-03-02,1118.310059,11828.299805,5484.100098,5776.560059,3811.919922,10221.839844,20906.109375,0.125
2010-03-03,1118.790039,11852.900391,5533.200195,5817.879883,3842.52002,10253.139648,20876.789062,0.135
2010-03-04,1122.969971,11825.00,5527.200195,5795.319824,3828.409912,10145.719727,20575.779297,0.135
2010-03-05,1138.699951,11975.099609,5599.799805,5877.359863,3910.419922,10368.959961,20787.970703,0.145
2010-03-08,1138.50,11963.799805,5606.700195,5875.910156,3903.540039,10585.919922,21196.869141,0.145
2010-03-09,1140.449951,11918.700195,5602.299805,5885.890137,3910.01001,10567.650391,21207.550781,0.15
2010-03-10,1145.609985,11961.099609,5640.600098,5936.720215,3943.550049,10563.919922,21208.289062,0.145
2010-03-11,1150.23999,11979.700195,5617.299805,5928.629883,3928.949951,10664.950195,21228.199219,0.145
2010-03-12,1149.98999,12013.799805,5625.700195,5945.109863,3927.399902,10751.259766,21209.740234,0.14
2010-03-15,1150.51001,12008.799805,5593.899902,5903.560059,3890.909912,10751.980469,21079.099609,0.145
2010-03-16,1159.459961,12089.400391,5620.399902,5970.990234,3938.949951,10721.709961,21022.929688,0.155
2010-03-17,1166.209961,12100.700195,5644.600098,6024.279785,3957.889893,10846.980469,21384.490234,0.15
2010-03-18,1165.829956,12040.00,5642.600098,6012.310059,3938.179932,10744.030273,21330.669922,0.145
2010-03-19,1159.900024,11948.00,5650.100098,5982.430176,3925.439941,10824.719727,21370.820312,0.145
2010-03-22,1165.810059,11967.200195,5644.50,5987.50,3928.00,nan,20933.25,0.14
2010-03-23,1174.170044,12044.50,5673.600098,6017.27002,3952.550049,10774.150391,20987.779297,0.13
2010-03-24,1167.719971,11963.00,5677.899902,6039.00,3949.810059,10815.030273,21008.619141,0.135
2010-03-25,1165.72998,11958.099609,5727.700195,6132.950195,4000.47998,10828.849609,20778.550781,0.13
2010-03-26,1166.589966,11957.400391,5703.00,6120.049805,3988.929932,10996.370117,21053.109375,0.13
2010-03-29,1173.219971,12029.700195,5710.700195,6156.850098,4000.659912,10986.469727,21237.429688,0.125
2010-03-30,1173.27002,12044.200195,5672.299805,6142.450195,3987.409912,11097.139648,21374.789062,0.15
2010-03-31,1169.430054,12037.700195,5679.600098,6153.549805,3974.01001,11089.94043,21239.349609,0.15
2010-04-01,1178.099976,12151.099609,5744.899902,6235.560059,4034.22998,11244.400391,21537.00,0.15
2010-04-02,nan,nan,5744.899902,nan,nan,11286.089844,nan,nan
2010-04-05,1187.439941,12186.400391,5744.899902,6235.560059,nan,11339.299805,21537.00,0.16
2010-04-06,1189.439941,12156.700195,5780.399902,6252.209961,4053.939941,11282.320312,21537.00,0.165
2010-04-07,1182.449951,12110.900391,5762.100098,6222.410156,4026.969971,11292.830078,21928.769531,0.16
2010-04-08,1186.439941,12113.50,5712.700195,6171.830078,3978.459961,11168.200195,21867.039062,0.155
2010-04-09,1194.369995,12176.799805,5771.00,6249.700195,4050.540039,11204.339844,22208.50,0.15
2010-04-12,1196.47998,12148.700195,5777.700195,6250.689941,4050.50,11251.900391,22138.169922,0.135
2010-04-13,1197.300049,12101.50,5761.700195,6230.830078,4031.98999,11161.230469,22103.529297,0.15
2010-04-14,1210.650024,12204.400391,5796.299805,6278.399902,4057.699951,11204.900391,22121.429688,0.155
2010-04-15,1211.670044,12211.50,5825.00,6291.450195,4065.649902,11273.790039,22157.820312,0.15
2010-04-16,1192.130005,12070.700195,5744.00,6180.899902,3986.629883,11102.179688,21865.259766,0.15
2010-04-19,1197.52002,12103.00,5727.899902,6162.439941,3970.469971,10908.769531,21405.169922,0.15
2010-04-20,1207.170044,12113.50,5783.700195,6264.22998,4026.649902,10900.679688,21623.380859,0.145
2010-04-21,1205.939941,12134.599609,5723.399902,6230.379883,3977.669922,11090.049805,21510.929688,0.145
2010-04-22,1208.670044,12160.900391,5665.299805,6168.720215,3924.649902,10949.089844,21454.939453,0.15
2010-04-23,1217.280029,12239.599609,5723.700195,6259.529785,3951.300049,10914.459961,21244.490234,0.155
2010-04-26,1212.050049,12281.00,5753.899902,6332.100098,3997.389893,11165.790039,21587.060547,0.15
2010-04-27,1183.709961,12146.700195,5603.50,6159.509766,3844.600098,11212.660156,21261.789062,0.145
2010-04-28,1191.359985,12076.900391,5586.600098,6084.339844,3787.00,10924.790039,20949.400391,0.155
2010-04-29,1206.780029,12200.299805,5617.799805,6144.910156,3840.620117,nan,20778.919922,0.16
2010-04-30,1186.689941,12210.700195,5553.299805,6135.700195,3816.98999,11057.400391,21108.589844,0.155
2010-05-03,1202.26001,12196.50,5553.299805,6166.919922,3828.459961,nan,20811.359375,0.16
2010-05-04,1173.599976,12030.900391,5411.100098,6006.859863,3689.290039,nan,20763.050781,0.155
2010-05-05,1165.869995,11875.099609,5341.899902,5958.450195,3636.030029,nan,20327.539062,0.145
2010-05-06,1128.150024,11842.400391,5261.00,5908.259766,3556.110107,10695.69043,20133.410156,0.10
2010-05-07,1110.880005,11692.400391,5123.00,5715.089844,3392.590088,10364.589844,19920.289062,0.12
2010-05-10,1159.72998,11947.900391,5387.399902,6017.910156,3720.290039,10530.700195,20426.640625,0.145
2010-05-11,1155.790039,12000.599609,5334.200195,6037.709961,3693.199951,10411.099609,20146.509766,0.15
2010-05-12,1171.670044,12196.00,5383.50,6183.490234,3733.870117,10394.030273,20212.490234,0.15
2010-05-13,1157.439941,12116.599609,5433.700195,6251.970215,3731.540039,10620.549805,20422.460938,0.155
2010-05-14,1135.680054,12015.00,5262.899902,6056.709961,3560.360107,10462.509766,20145.429688,0.145
2010-05-17,1136.939941,11813.00,5262.50,6066.919922,3543.550049,10235.759766,19715.199219,0.15
2010-05-18,1120.800049,11764.50,5307.299805,6155.930176,3617.320068,10242.639648,19944.939453,0.165
2010-05-19,1115.050049,11665.799805,5158.100098,5988.669922,3511.669922,10186.839844,19578.980469,0.165
2010-05-20,1071.589966,11406.00,5073.100098,5867.879883,3432.52002,10030.30957,19545.830078,0.155
2010-05-21,1087.689941,11521.400391,5062.899902,5829.25,3430.73999,9784.540039,nan,0.15
2010-05-24,1073.650024,11521.400391,5069.600098,5805.680176,3430.929932,9758.400391,19667.759766,0.15
2010-05-25,1074.030029,11518.099609,4940.700195,5670.040039,3331.290039,9459.889648,18985.50,0.16
2010-05-26,1067.949951,11543.900391,5038.100098,5758.02002,3408.590088,9522.660156,19196.449219,0.16
2010-05-27,1103.060059,11749.099609,5195.200195,5937.140137,3525.310059,9639.719727,19431.369141,0.16
2010-05-28,1089.410034,11671.400391,5188.399902,5946.180176,3515.060059,9762.980469,19766.710938,0.15
2010-05-31,nan,11763.00,5188.399902,5964.330078,3507.560059,9768.700195,19765.189453,nan
2010-06-01,1070.709961,11572.00,5163.299805,5981.27002,3503.080078,9711.830078,19496.949219,0.145
2010-06-02,1098.380005,11780.700195,5151.299805,5981.200195,3501.50,9603.240234,19471.800781,0.145
2010-06-03,1102.829956,11811.900391,5211.200195,6054.629883,3557.340088,9914.19043,19786.710938,0.13
2010-06-04,1064.880005,11569.599609,5126.00,5938.879883,3455.610107,9901.19043,19780.070312,0.12
2010-06-07,1050.469971,11504.700195,5069.100098,5904.950195,3413.719971,9520.799805,19378.150391,0.105
2010-06-08,1062.00,11517.200195,5028.200195,5868.549805,3380.360107,9537.94043,19487.480469,0.11
2010-06-09,1055.689941,11450.599609,5085.899902,5984.75,3446.77002,9439.129883,19621.240234,0.095
2010-06-10,1086.839966,11635.900391,5132.50,6056.589844,3516.639893,9542.650391,19632.699219,0.085
2010-06-11,1091.599976,11666.900391,5163.700195,6047.830078,3555.52002,9705.25,19872.380859,0.07
2010-06-14,1089.630005,11667.299805,5202.100098,6125.00,3626.040039,9879.849609,20051.910156,0.055
2010-06-15,1115.22998,11907.50,5217.799805,6175.049805,3661.51001,9887.889648,20062.150391,0.08
2010-06-16,1114.609985,11921.099609,5237.899902,6190.910156,3675.929932,10067.150391,nan,0.09
2010-06-17,1116.040039,11946.00,5253.899902,6223.540039,3683.080078,9999.400391,20138.400391,0.09
2010-06-18,1117.51001,11927.599609,5250.799805,6216.97998,3687.209961,9995.019531,20286.710938,0.095
2010-06-21,1113.199951,11936.099609,5299.100098,6292.970215,3736.149902,10238.009766,20912.179688,0.105
2010-06-22,1095.310059,11797.900391,5247.00,6269.040039,3705.320068,10112.889648,20819.080078,0.125
2010-06-23,1092.040039,11807.50,5178.50,6204.52002,3641.790039,9923.700195,20856.609375,0.12
2010-06-24,1073.689941,11670.200195,5100.200195,6115.47998,3555.360107,9928.339844,20733.490234,0.125
2010-06-25,1076.76001,11707.900391,5046.50,6070.600098,3519.72998,9737.480469,20690.789062,0.125
2010-06-28,1074.569946,11607.00,5071.700195,6157.220215,3576.449951,9693.94043,20726.679688,0.135
2010-06-29,1041.23999,11263.799805,4914.200195,5952.029785,3432.98999,9570.669922,20248.900391,0.16
2010-06-30,1030.709961,11294.400391,4916.899902,5965.52002,3442.889893,9382.639648,20128.990234,0.17
2010-07-01,1027.369995,11294.400391,4805.799805,5857.430176,3339.899902,9191.599609,20128.990234,0.165
2010-07-02,1022.580017,11196.099609,4838.100098,5834.149902,3348.370117,9203.709961,19905.320312,0.16
2010-07-05,nan,11092.50,4823.50,5816.200195,3332.459961,9266.780273,19842.199219,nan
2010-07-06,1028.060059,11200.200195,4965.00,5940.97998,3423.360107,9338.040039,20084.119141,0.16
2010-07-07,1060.27002,11397.299805,5014.799805,5992.859863,3483.439941,9279.650391,19857.070312,0.155
2010-07-08,1070.25,11433.400391,5105.50,6035.660156,3538.25,9535.740234,20050.560547,0.145
2010-07-09,1077.959961,11570.50,5132.899902,6065.240234,3554.47998,9585.320312,20378.660156,0.145
2010-07-12,1078.75,11565.799805,5167.00,6077.189941,3567.659912,9548.110352,20467.429688,0.14
2010-07-13,1095.339966,11672.799805,5271.00,6191.129883,3637.76001,9537.230469,20431.060547,0.145
2010-07-14,1095.170044,11620.200195,5253.50,6209.759766,3632.97998,9795.240234,20560.810547,0.145
2010-07-15,1096.47998,11741.799805,5211.299805,6149.359863,3581.820068,9685.530273,20255.619141,0.145
2010-07-16,1064.880005,11569.700195,5158.899902,6040.27002,3500.159912,9408.360352,20250.160156,0.145
2010-07-19,1071.25,11543.50,5148.299805,6009.109863,3486.330078,nan,20090.949219,0.145
2010-07-20,1083.47998,11629.900391,5139.50,5967.490234,3468.02002,9300.459961,20264.589844,0.15
2010-07-21,1069.589966,11513.299805,5214.600098,5990.379883,3493.919922,9278.830078,20487.230469,0.15
2010-07-22,1093.670044,11667.799805,5313.799805,6142.149902,3600.570068,9220.879883,20589.699219,0.145
2010-07-23,1102.660034,11714.200195,5312.600098,6166.339844,3607.050049,9430.959961,20815.330078,0.145
2010-07-26,1115.01001,11746.099609,5351.100098,6194.209961,3636.179932,9503.660156,20839.910156,0.145
2010-07-27,1113.839966,11716.700195,5365.700195,6207.310059,3666.399902,9496.849609,20973.390625,0.15
2010-07-28,1106.130005,11696.599609,5319.700195,6178.939941,3670.360107,9753.269531,21091.179688,0.145
2010-07-29,1101.530029,11728.599609,5314.00,6134.700195,3651.909912,9696.019531,21093.820312,0.145
2010-07-30,1101.599976,11713.400391,5258.00,6147.970215,3643.139893,9537.299805,21029.810547,0.14
2010-08-02,1125.859985,11713.400391,5397.100098,6292.129883,3752.030029,9570.30957,21412.789062,0.14
2010-08-03,1120.459961,11782.599609,5396.50,6307.910156,3747.51001,9694.009766,21457.660156,0.15
2010-08-04,1127.23999,11845.099609,5386.200195,6331.330078,3760.719971,9489.339844,21549.880859,0.145
2010-08-05,1125.810059,11774.799805,5365.799805,6333.580078,3764.189941,9653.919922,21551.720703,0.14
2010-08-06,1121.640015,11800.00,5332.399902,6259.629883,3716.050049,9642.120117,21678.800781,0.14
2010-08-09,1127.790039,11863.599609,5410.50,6351.600098,3777.370117,9572.490234,21801.589844,0.14
2010-08-10,1121.060059,11838.299805,5376.399902,6286.25,3730.580078,9551.049805,21473.599609,0.145
2010-08-11,1089.469971,11582.200195,5245.200195,6154.069824,3628.290039,9292.849609,21294.539062,0.145
2010-08-12,1083.609985,11523.599609,5266.100098,6135.169922,3621.070068,9212.589844,21105.710938,0.15
2010-08-13,1079.25,11528.299805,5275.399902,6110.410156,3610.909912,9253.459961,21071.570312,0.145
2010-08-16,1079.380005,11552.799805,5276.100098,6110.569824,3597.600098,9196.669922,21112.119141,0.15
2010-08-17,1092.540039,11728.599609,5350.600098,6206.399902,3663.129883,9161.679688,21137.429688,0.155
2010-08-18,1094.160034,11781.099609,5302.899902,6186.310059,3647.929932,9240.540039,21022.730469,0.15
2010-08-19,1075.630005,11710.200195,5211.299805,6075.129883,3572.399902,9362.679688,21072.460938,0.145
2010-08-20,1071.689941,11722.099609,5195.299805,6005.160156,3526.120117,9179.379883,20981.820312,0.145
2010-08-23,1067.359985,11718.599609,5234.799805,6010.910156,3553.22998,9116.69043,20889.009766,0.15
2010-08-24,1051.869995,11557.400391,5156.00,5935.439941,3491.110107,8995.139648,20658.710938,0.155
2010-08-25,1055.329956,11648.099609,5109.399902,5899.50,3450.189941,8845.389648,20634.980469,0.15
2010-08-26,1047.219971,11653.200195,5155.799805,5912.580078,3475.030029,8906.480469,20612.060547,0.145
2010-08-27,1064.589966,11879.700195,5201.600098,5951.169922,3507.439941,8991.05957,20597.349609,0.14
2010-08-30,1048.920044,11895.599609,5201.600098,5912.410156,3487.01001,9149.259766,20737.220703,0.13
2010-08-31,1049.329956,11913.900391,5225.200195,5925.220215,3490.790039,8824.05957,20536.490234,0.135
2010-09-01,1080.290039,12003.799805,5366.399902,6083.899902,3623.840088,8927.019531,20623.830078,0.13
2010-09-02,1090.099976,12111.099609,5371.00,6083.850098,3631.429932,9062.839844,20868.919922,0.125
2010-09-03,1104.51001,12144.900391,5428.200195,6134.620117,3672.199951,9114.129883,20971.50,0.125
2010-09-06,nan,nan,5439.200195,6155.040039,3684.72998,9301.320312,21355.769531,nan
2010-09-07,1091.839966,12102.00,5407.799805,6117.890137,3643.810059,9226.00,21401.789062,0.12
2010-09-08,1098.869995,12042.299805,5429.700195,6164.439941,3677.209961,9024.599609,21088.859375,0.13
2010-09-09,1104.180054,12033.50,5494.200195,6221.52002,3722.149902,9098.389648,21167.269531,0.135
2010-09-10,1109.550049,12097.099609,5501.600098,6214.77002,3725.820068,9239.169922,21257.390625,0.135
2010-09-13,1121.900024,12149.900391,5565.50,6261.680176,3767.149902,9321.820312,21658.349609,0.135
2010-09-14,1121.099976,12193.00,5567.399902,6275.410156,3774.399902,9299.30957,21696.039062,0.145
